474|||侧板属于什么学科|||生命科学总论
475|||mb200(dext cliq)的外观设计是什么样子的|||3.1英寸
476|||神州长城装饰工程有限公司的注册资金有多少|||7013.6099万元人民币
477|||天途的开发商是什么|||战争策略类
478|||房屋风水学属于什么系列丛书|||国际大师风水系列
479|||回到过去变成猫属于什么小说性质|||vip作品
480|||河北金融学院的主管部门是什么|||河北省人民政府
481|||东北凉菜菜名是什么|||凉菜
482|||有什么关于新党的基本资料|||1993年8月10日（21年165天） 台北市
483|||柯尼卡美能达363的接口类型是什么样子的|||usb2.0 10base-t/100base-tx
484|||兰多夫有多重|||95.3公斤/210磅
485|||nsk 22313轴承的外径有多大|||65mm
486|||jerry有多高|||183公分
487|||梅林传奇的官方网站是什么|||http://www.bbc.co.uk/merlin/
488|||个人存款帐户的种类|||个人银行结算账户
489|||博略insee/邮政编码是什么|||14052 / 14350
490|||博略人口2人口密度相当于什么|||53/平方公里（140/平方英里）
491|||俪园的物业类型属于什么|||公寓
492|||明治大学有哪些主要院系|||法、商、文、农、理工、政経、経営、教养设计、国际日本
493|||鲁棉研19来源于什么|||鲁613系
494|||砖庙村属于哪个市|||运城市
495|||阳江市审计局内设了什么机构|||办公室
496|||第3次吉田内阁的假名是什么|||だいさんじよしだだいにじかいぞうないかく
497|||铔的部首有几画|||5
498|||石膏的化学式|||caso4·nh2o
499|||万达广场总建筑面积是多少|||约86万平米
500|||2014年克里米亚危机发生在什么时候|||2014年2月23日－现在 （7月3周）
501|||高村有多少亩耕地|||8590亩
502|||梅花落属于什么类别的诗|||闺情诗
503|||觅仙路写到哪里了|||完结
504|||巴斯克维尔的猎犬的分级|||italy:t
505|||lg集团的网址|||http://www.lg.net
506|||高等教育研究的创刊时间|||1984年
507|||技嘉ga-ma69g-s3h的cpu插槽是什么|||am2 940
508|||新青年的主管单位是什么|||《新青年》杂志社
509|||民主党的总部在哪里|||430 south capitol street se 华盛顿哥伦比亚特区 20003
510|||联邦星舰进取号现在处于什么状态|||退役
511|||立风超市收银系统是哪个版本的|||windows2000
512|||张杰活跃在什么年代|||2004年－至今
513|||《人物》的主办单位是哪家|||time warner 媒体集团
514|||不逊的繁体字怎么写|||不逊
515|||thinkpad x230 232045c是什么处理器型号的|||intel 酷睿 i5 3360m
516|||益阳市保密局的职能是干什么的|||保密法律、法规、方针政策。
517|||佐佐木望用日语怎么写|||佐々木 望
518|||柱七的径向速度是多少|||-0.2 km/s
519|||歇后语是哪种语种里的|||汉语
520|||博大教育集团属于什么产业|||教育产业
521|||神道的平文式罗马字怎么写|||shintō
522|||维生素d3属于什么剂型|||滴剂
523|||金奥聪主要适用于什么症状|||健脑补脑
524|||生存战争内容的主题是什么|||创造、生存、地狱、冒险
525|||家庭百科报的出版周期|||每周五出报
526|||是谁导演了巴斯克维尔的猎犬|||maurice elvey
527|||美尚奢品属于什么行业|||服饰、箱包、鞋帽、配饰、化妆品、手表、礼品
528|||正睿i2tw2-4638(xeon e5-2609/4gb/500gb/quadro 600)的显示内存是多少|||500gb
529|||使命召唤：现代战争3主要角色有哪些|||普莱斯，尤里，睡魔，寒霜，马卡洛夫
530|||卡惠的平台有哪些|||ios，安卓
531|||马卡龙有哪些存储方法|||冷藏/冷冻保存
532|||trilogi的项目位置|||caydon properties
533|||《乱世英雄传》的发行商是什么|||成都千与千寻网络科技有限公司
534|||很纯很暧昧最先在哪个网站发行|||起点中文网
535|||2009年埃克有多少人|||352
536|||克里米亚属于哪个国家|||俄罗斯联邦
537|||hp jornada 720处理器主频是多少|||206(mhz)
538|||页游公平模式的概述是什么|||何为页游公平模式
539|||会展中心站车站位于哪里|||西安市雁塔区
540|||西河有多长|||61.8 公里
541|||《科学》多长时间出版一期|||周刊
542|||白云山门票多少钱|||80元
543|||《父亲》属于哪个电影等级|||argentina:13，chile:14，france:u
544|||暴风雨是什么时候上映发行的|||1979年9月13日
545|||会展中心站经过哪条地铁线|||2号线
546|||池宇峰的公司叫什么|||洪恩教育科技股份有限公司
547|||三星nighteffect手机属于什么类型|||音乐手机
548|||蔡依林都有哪些昵称|||jolin、公主[1]、拼命三娘[2]、地才、流行教主 、亚洲玛丹娜、 亚洲天后
549|||php动态网站开发哪种纸张|||胶版纸
550|||御坂美琴是哪个等级的|||超能力者(level 5)
551|||新世界四季御园属哪个板块|||罗湖   莲塘
552|||金牌大风的产业是什么|||唱片制作发行 音乐版权 电影制作
553|||技嘉ga-b75m-d2v的内存是什么类型的|||lga 1155
554|||巴斯克维尔的猎犬的主演是谁|||eille norwood
555|||龙潭水库什么时候完工的|||1984年
556|||netgear rnd4210的硬盘容量是多少|||4
557|||nsk 51217轴承有多厚|||125mm
558|||蔡依林是什么教育程度的|||台北市立景美女中 私立天主教辅仁大学英国语文学系学士
559|||bzc51适用什么范围|||户内
560|||文庙始建于什么时候|||明崇祯十二年
561|||四川师范大学有哪些知名校友|||欧泽高、杨泉明、李言荣、李承鹏  李易峰
562|||夏尔·戴高乐的前任是谁|||勒内·科蒂
563|||高峰擅长什么运动|||柔道
564|||萝莉信长养成计划属于什么小说类别|||小说类别
565|||西红柿焖凤爪的做法|||鸡爪洗净
566|||真福epi-750的额定功率是什么方式的|||在线式
567|||女演员里有哪些代表人物|||巩俐、张曼玉、范冰冰、赵薇
568|||阿里郎是哪个地区的歌曲|||朝鲜
569|||三合乡分布了哪些少数民族|||满族、蒙族、朝鲜族
570|||武汉大学学报（医学版）在咱们国内的刊号是多少|||cn42-1677/r
571|||小行星194的平近点角是多少度|||343.1141588
572|||多沦落猛龙队是啥时候建立的|||1980年
573|||巴斯克维尔的猎犬是谁拍摄的|||james welland
574|||信用控制管理目的在于|||1、树立风险意
575|||大安区一共有多少户居民|||5,346户
576|||新版的《神雕侠侣》制片人是谁|||张纪中
577|||htc one发布会是啥时候|||2014年3月25日，10个月前
578|||无花果按分类来说的话属于哪个亚属|||无花果亚属
579|||昆西·杜比有什么重要成绩|||cba个人单场75分（历史第一） cba总决赛单场53分（历史第一） cba全明星赛单场44分（历史第一） cba总决赛单场三分球记录(10个)
580|||勾股定理是谁提出的|||毕达哥拉斯
581|||孙中山卸任后谁取代了他的位置|||袁世凯
582|||泰勒·斯威夫特主要搞什么类型的音乐|||乡村音乐、流行音乐、乡村摇滚
583|||日本国旗是从什么时候开始用的|||1999年8月13日（法定）
584|||关于打电话的一些相关介绍。|||来自马季&郭启儒合说的一段相声
585|||长沙站是几级的车站|||一等站
586|||白色情人节在中国被称为什么|||白色情人节
587|||amd5000+适用什么类型|||台式cpu
588|||ddt的全名是什么|||深度死亡体验
589|||《人物》何时创刊|||1974年
590|||满招损，谦受益怎么用|||复句式；作补语
591|||美女与野兽什么时候拍的|||2012年11月
592|||一些凤凰山的其他信息|||旧时谷中有盘路，登峰视道中往来行人如蚁。峰顶二石钩连于此，名试心石。旧传朝山者登之，心诚则不动，不诚则摇跌入崖底。
593|||神雕侠侣由谁作曲|||周华健
594|||亚历山大一世的父亲是谁|||保罗一世
595|||梁氏从何起源|||自赢姓
596|||炼金术士的定位如何|||耐久、核心、控制
597|||校园异灵录的小说谁写的|||综合其他
598|||siteapp有什么优势|||快速生成 内容自动同步
599|||minecraft的最新版本有哪些|||pc：1.8.1 tv：0.9.5 android：0.10.5 ios：0.10.5
600|||琼山中学属于什么类型的学校|||省一级学校 市重点中学
601|||武汉大学学报的国际刊号是多少|||1671-8852
602|||湖南省民办教育收费管理办法由哪个单位发布|||湖南省物价局、湖南省教育局
603|||阿富汗战争由哪些国家参战|||塔利班、基地组织，以美国为首的联军
604|||王军的具体资料有哪些|||女足u-19青年队主教练
605|||科学通报的国内刊号是多少|||（中） 11-1784/n，（英）11-1785/n
606|||东京新国立竞技场在哪里|||日本东京都新宿区霞丘町10番2号
607|||香洲长途汽车站的具体地址|||广东省珠海市香洲区海滨南路
608|||华严寺何时建造|||明代万历年间
609|||雨润国际广场总共投资多少钱|||10亿元人民币
610|||龘的部首是什么|||龍部（部外笔画：35）
611|||索尼 affm是什么网络模式|||gsm，wcdma
612|||尼康p5100的产品有多重|||约 200 g
613|||胡椒科有多少亚种|||共3100种
614|||虎牙的本质是什么|||常见的畸形
615|||微星845pe max2-fisr的cpu是什么类型|||腾4/赛扬4
616|||许诺多重|||62kg
617|||离心式加湿器的原理是什么|||离心式转盘在电机作用下高速转动
618|||城关镇有多少人|||54309人
619|||安徽合肥沃顿环保技术有限公司的经营理念是什么|||利益共享、 价值为尊、 以人为本
620|||辛烷的cas号是多少|||583-48-2
621|||天行者属于什么类型|||动作，剧情
622|||龙泉镇有什么其他的名字|||王店镇
623|||明治大学现在的校长叫什么|||福宫贤一
624|||白胸苦恶鸟印度亚种何时命名的|||sharpe,1894
625|||李中言在哪个医院上班|||吉林医药学院附属医院
626|||宠物情人现在的连载状态如何|||2000年开始连载至2005年完结
627|||如何祭牛神|||祭日要让牛休息，并用鸡、鸭等祭
628|||新城中学有多少学生|||1400多人
629|||延冈市的罗马拼音是什么|||no be o ka si
630|||死亡日记的配乐作曲叫什么|||air
631|||哈姆雷特的剪辑叫什么|||girish bhargava
632|||橡树湾的物业费怎么收取|||3.4元/月/平米
633|||文峰塔有多高|||48.5米
634|||小米手机3的处理器是什么|||nvidia tegra4(t)和骁龙800(w/c)
635|||苹果在哪年由谁命名的|||mill.，1768;
636|||山西大学的校训是什么|||中西会通、求真至善、登崇俊良、自强报国
637|||木工机械及配件的署名叫什么|||2010中国木工机械及配件采购名录
638|||地狱少女由谁写的|||永远幸
639|||橡树湾有多少住户|||5400
640|||回转式刮泥机是什么结构|||桥架
641|||数码兽世界：复元怎么发行的|||万代南梦宫（万代名义）
642|||奉高县有什么历史|||汉武帝元封初年
643|||陈杰的主要研究方向是|||车辆工程等
644|||三合乡的特色产业有|||盛产多种鱼类、绿色稻米和优质芦苇
645|||国立台湾大学的具体地址是|||台北市罗斯福路四段一号
646|||相变应用在哪个学科|||化学工程-化工热力学
647|||金堤的说明有哪些|||阳谷县与河南省范县的分界线
648|||paradise由谁演唱的|||李雅薇
649|||离心泵是什么材质的|||铸铁.铸钢.不锈钢.氟塑料.玻璃钢
650|||涿州影视城的经营理念如何|||影视为表、旅游为里，文化为魂
651|||茂恒园的具体地址是什么|||彩云路18号。物业类型
652|||李荣浩在什么地方发行|||中国台湾（首发），大陆
653|||望夫石是什么体裁的|||五绝
654|||2130酚醛树脂的外观是什么样|||红棕色粘稠液体
655|||acer x1211k使用什么投影技术|||dlp
656|||空之境界何时上映|||2007年12月1日
657|||全美超级模特儿新秀大赛何时播出|||2009年3月4日－2009年（美国）
658|||河麂又被叫做什么|||獐子 黄子 香獐 马獐 麝、土麝 河麂
659|||做你的男人是什么语|||国语
660|||南红玛瑙分布在哪里|||云南保山、四川凉山等地区
661|||spot卫星的轨道参数如何|||高度为830km
662|||上海市儿童医院是什么类型的医院|||儿科医院
663|||蓝影人逃上天的具体操作指南是|||加载完毕点击start game
664|||五铢钱是什么单位的|||货币
665|||杜甫祖籍在哪|||湖北襄阳
666|||西北大学的校长是谁|||morton o. schapiro
667|||白冰的母校是哪里|||中共中央党校 西北师范大学
668|||德生cr-1100dsp的外形尺寸如何|||258*148*63mm
669|||天翼日程什么时候更新的|||2014-06-08
670|||验证码识别是出于什么原因|||表面方向不连续
671|||巴斯克维尔的猎犬由谁编剧|||carla von stackelberg
672|||华纳我爱经典系列有多少曲目|||15
673|||鹤见站属于哪条线路|||■鹤见线
674|||城关镇的电话区码是多少|||736
675|||银河护卫队票房如何|||5.94亿元（中国大陆）
676|||李宁玉扮演谁|||李冰冰（电影《风声》）
677|||中国风站是什么类型的软件|||绿色软件
678|||张立是什么专业的|||医学系
679|||恐怖鸟是什么时期的|||6400万年前至1万年前
680|||马科斯·儒尼奥尔·利马·多斯·桑托斯在球场上是什么位置的|||前锋
681|||渡良濑准是男是女|||男
682|||溪口镇有多大|||220.72平方公里
683|||飞魔幻的国际刊号是多少|||cn41-1357/i
684|||《忘忧草》由谁演唱|||周华健
685|||精忠岳飞由谁运营|||欢乐园游戏
686|||kty84温度传感器有哪些特性|||精度等级 0.5%
